year,week,user_id,site_id,department_encoded,insee_code_encoded,nace_code,weekly_dd_heating_15,weekly_dd_heating_16,weekly_dd_heating_17,weekly_dd_heating_18,weekly_dd_cooling_22,weekly_dd_cooling_23,weekly_dd_cooling_24,weekly_dd_cooling_25,weekly_dd_cooling_26,mean_indoor_temperature_00,max_indoor_temperature_00,min_indoor_temperature_00,mean_indoor_humidity_00,max_indoor_humidity_00,min_indoor_humidity_00,weekly_E_kWh,outlier,cluster,high_consumption
2021,19,458,513,3,60,72.19,0.0,0.0,0.0,0.0,30.777,23.782,16.877,10.505,6.14,27.147,28.6,22.37,66.107,75.0,0.0,645.595,1,2,0
2021,20,458,513,3,60,72.19,0.0,0.0,0.0,0.0,36.014,29.014,22.014,15.133,9.265,28.244,29.32,25.16,64.013,69.0,48.0,621.71,1,2,0
2021,21,458,513,3,60,72.19,0.0,0.0,0.0,0.0,33.708,26.712,19.863,13.425,8.437,27.905,28.99,23.71,63.005,73.0,0.0,593.756,1,2,0
2021,22,458,513,3,60,72.19,0.0,0.0,0.0,0.0,31.759,24.759,17.845,11.288,6.28,27.587,29.06,23.48,65.25,73.0,54.0,598.007,1,2,0
2021,23,458,513,3,60,72.19,0.0,0.0,0.0,0.0,33.923,26.923,19.925,13.151,7.506,27.454,29.17,23.68,69.894,76.0,55.0,616.96,1,2,0
2021,24,458,513,3,60,72.19,0.0,0.0,0.0,0.0,34.645,27.645,20.645,13.689,7.158,27.17,28.83,23.44,68.714,77.0,56.0,586.908,1,2,0
2021,25,458,513,3,60,72.19,0.0,0.0,0.0,0.0,32.572,25.572,18.572,11.89,6.861,27.087,28.76,23.44,68.149,76.0,56.0,560.187,1,2,0
2021,26,458,513,3,60,72.19,0.0,0.0,0.0,0.0,31.591,25.591,19.591,13.592,8.253,27.461,29.15,26.14,70.885,78.0,54.0,547.862,1,2,0
2021,27,458,513,3,60,72.19,0.0,0.0,0.0,0.0,34.605,27.605,20.605,13.82,7.653,27.526,29.02,23.85,70.325,77.0,55.0,615.367,1,2,0
2021,28,458,513,3,60,72.19,0.0,0.0,0.0,0.0,36.271,29.271,22.271,15.303,9.123,27.526,29.43,22.43,70.026,76.0,60.0,631.292,1,2,0
2021,29,458,513,3,60,72.19,0.0,0.0,0.0,0.0,38.723,31.723,24.723,17.853,11.552,27.335,28.7,22.25,70.72,78.0,57.0,763.61,1,2,0
2021,30,458,513,3,60,72.19,0.0,0.0,0.0,0.0,37.659,30.659,23.68,16.96,11.11,27.71,28.64,25.79,69.659,77.0,63.0,582.61,1,2,0
2021,31,458,513,3,60,72.19,0.0,0.0,0.0,0.0,35.1,28.208,21.633,15.67,10.672,28.232,29.39,24.52,67.322,74.0,56.0,602.082,1,2,0
2021,32,458,513,3,60,72.19,0.0,0.0,0.0,0.0,28.6,23.6,18.6,13.839,9.534,27.876,29.1,23.04,70.743,77.0,57.0,628.229,1,2,0
2021,33,458,513,3,60,72.19,0.0,0.0,0.0,0.0,39.623,32.623,25.666,18.879,12.417,27.687,28.77,26.45,71.359,78.0,0.0,610.496,1,2,0
2021,34,458,513,3,60,72.19,0.0,0.0,0.0,0.0,42.349,35.349,28.349,21.392,14.67,28.266,29.49,25.25,68.316,75.0,56.0,660.924,1,2,0
2021,35,458,513,3,60,72.19,0.0,0.0,0.0,0.0,36.346,29.578,23.216,17.499,12.278,28.674,29.73,25.76,67.676,74.0,59.0,642.6,1,2,0
2021,38,458,513,3,60,72.19,0.0,0.0,0.0,0.0,35.55,28.953,22.883,17.826,13.713,27.509,29.68,21.75,70.85,77.0,59.0,798.68,1,2,0
2021,39,458,513,3,60,72.19,0.0,0.0,0.0,0.0,35.909,29.018,22.616,17.116,12.398,28.009,29.82,25.06,69.933,78.0,60.0,861.295,1,2,1
2021,40,458,513,3,60,72.19,0.0,0.0,0.0,0.0,38.277,31.277,24.277,17.453,11.365,28.619,30.0,26.14,65.585,75.0,0.0,866.263,1,2,1
2021,41,458,513,3,60,72.19,0.0,0.0,0.0,0.0,38.633,31.654,24.804,18.466,13.132,27.675,29.63,25.12,72.792,81.0,59.0,601.358,1,2,0
2021,42,458,513,3,60,72.19,0.0,0.0,0.0,0.0,37.969,30.969,24.294,18.157,12.513,28.083,28.99,26.86,65.845,72.0,58.0,609.706,1,2,0
2021,43,458,513,3,60,72.19,0.0,0.0,0.0,0.0,32.565,26.098,20.148,14.658,10.076,27.862,28.95,26.83,63.032,67.0,54.0,590.464,1,2,0
2021,44,458,513,3,60,72.19,0.0,0.0,0.0,0.0,32.542,25.947,19.854,14.237,9.61,27.569,28.69,26.51,65.848,69.0,61.0,596.841,1,2,0
2021,45,458,513,3,60,72.19,0.0,0.0,0.0,0.0,30.185,23.336,16.996,11.498,7.357,27.117,27.98,24.39,67.842,72.0,54.0,578.036,1,2,0
2021,46,458,513,3,60,72.19,0.0,0.0,0.0,0.0,29.626,22.734,16.186,10.184,5.748,26.775,27.77,23.22,69.153,74.0,55.0,585.441,1,2,0
2021,47,458,513,3,60,72.19,0.0,0.0,0.0,0.0,26.36,20.255,15.025,10.751,7.336,27.188,27.97,26.35,69.259,75.0,64.0,583.649,1,2,0
2021,48,458,513,3,60,72.19,0.0,0.0,0.0,0.0,13.893,10.893,7.893,5.083,2.875,26.971,27.86,26.22,69.007,74.0,58.0,608.642,1,2,0
2021,49,458,513,3,60,72.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.42,27.81,21.54,67.428,71.0,55.0,620.967,1,2,0
2021,50,458,513,3,60,72.19,0.0,0.0,0.0,0.0,3.986,2.986,1.986,1.095,0.534,26.638,28.15,24.2,65.416,71.0,0.0,595.892,1,2,0
2021,51,458,513,3,60,72.19,0.0,0.0,0.0,0.0,25.076,18.568,12.475,7.473,4.116,26.596,27.54,24.65,65.582,70.0,57.0,573.645,1,2,0
2021,52,458,513,3,60,72.19,0.0,0.0,0.0,0.0,21.468,15.247,9.732,5.755,3.249,26.275,27.59,24.89,64.336,71.0,0.0,567.385,1,2,0
2022,1,458,513,3,60,72.19,0.0,0.0,0.0,0.0,19.924,13.76,8.58,5.187,2.86,25.493,27.07,20.73,65.215,74.0,56.0,581.015,1,2,0
2022,2,458,513,3,60,72.19,0.0,0.0,0.0,0.0,17.314,12.294,8.12,4.94,2.455,25.915,27.33,24.76,65.458,73.0,60.0,474.458,1,2,0
2022,3,458,513,3,60,72.19,0.0,0.0,0.0,0.0,20.347,14.011,8.796,5.275,2.692,25.879,27.21,21.8,64.728,72.0,55.0,428.728,1,2,0
2022,4,458,513,3,60,72.19,0.0,0.0,0.0,0.0,15.395,10.561,6.765,3.853,1.607,25.134,26.7,21.87,65.507,71.0,58.0,616.418,1,2,0
2022,5,458,513,3,60,72.19,0.0,0.0,0.0,0.0,18.888,14.152,10.153,6.95,4.355,25.768,27.02,21.8,65.188,70.0,52.0,648.373,1,2,0
2022,6,458,513,3,60,72.19,0.0,0.0,0.0,0.0,21.219,14.433,8.611,4.674,2.236,25.954,27.02,23.62,62.481,69.0,53.0,544.8,1,2,0
2022,7,458,513,3,60,72.19,0.0,0.0,0.0,0.0,20.172,13.596,8.237,4.544,2.036,25.528,26.82,24.45,66.959,74.0,57.0,612.188,1,2,0
2022,8,458,513,3,60,72.19,0.0,0.0,0.0,0.0,18.127,12.663,8.334,5.319,3.005,25.581,27.28,20.59,64.928,72.0,49.0,646.223,1,2,0
2022,9,458,513,3,60,72.19,0.0,0.0,0.0,0.0,23.198,16.372,10.095,5.32,2.393,25.977,26.84,22.78,68.095,74.0,58.0,604.798,1,2,0
2022,10,458,513,3,60,72.19,0.0,0.0,0.0,0.0,21.53,14.703,8.512,4.197,1.725,25.677,26.82,24.64,68.523,76.0,61.0,600.191,1,2,0
2022,11,458,513,3,60,72.19,0.0,0.0,0.0,0.0,24.05,17.199,10.799,6.005,3.083,26.303,27.54,24.71,64.466,72.0,0.0,110.976,1,2,0
2022,12,458,513,3,60,72.19,0.0,0.0,0.0,0.0,22.412,15.817,10.157,6.189,3.419,26.838,27.75,25.77,62.354,68.0,0.0,101.205,1,2,0
2022,13,458,513,3,60,72.19,0.0,0.0,0.0,0.0,20.964,14.154,8.178,4.568,2.898,26.994,28.13,24.9,61.055,68.0,51.0,96.671,1,2,0
2022,14,458,513,3,60,72.19,0.0,0.0,0.0,0.0,22.863,16.204,10.327,6.146,3.4,26.917,28.14,23.62,62.791,70.0,51.0,101.449,1,2,0
2022,15,458,513,3,60,72.19,0.0,0.0,0.0,0.0,28.955,21.955,15.107,9.157,5.135,27.403,28.15,25.8,61.995,68.0,57.0,79.49,1,2,0
2022,16,458,513,3,60,72.19,0.0,0.0,0.0,0.0,23.359,17.072,11.264,6.821,3.751,26.659,27.78,24.38,62.955,72.0,53.0,88.242,1,2,0
2022,17,458,513,3,60,72.19,0.0,0.0,0.0,0.0,26.86,20.207,14.35,9.67,6.363,26.989,28.42,24.28,68.051,75.0,59.0,93.621,1,2,0
2022,18,458,513,3,60,72.19,0.0,0.0,0.0,0.0,35.798,28.798,21.798,15.061,9.795,28.224,29.08,27.47,64.417,71.0,54.0,85.218,1,2,0
2022,19,458,513,3,60,72.19,0.0,0.0,0.0,0.0,32.277,25.277,18.407,12.22,7.528,27.753,28.76,26.82,65.374,73.0,0.0,87.787,1,2,0
2022,20,458,513,3,60,72.19,0.0,0.0,0.0,0.0,38.336,31.336,24.336,17.381,11.043,28.115,29.32,23.15,65.628,74.0,57.0,128.33,1,2,0
2022,21,458,513,3,60,72.19,0.0,0.0,0.0,0.0,33.43,26.43,19.603,13.478,8.568,28.064,29.54,23.92,66.492,73.0,55.0,99.997,1,2,0
2022,22,458,513,3,60,72.19,0.0,0.0,0.0,0.0,35.802,28.802,21.867,15.361,9.931,28.061,29.43,26.81,66.977,72.0,57.0,278.005,1,2,0
2022,23,458,513,3,60,72.19,0.0,0.0,0.0,0.0,41.928,34.928,27.928,20.993,14.205,27.946,29.15,23.14,65.467,69.0,53.0,628.022,1,2,0
2022,24,458,513,3,60,72.19,0.0,0.0,0.0,0.0,37.265,30.265,23.417,16.947,11.122,27.308,28.92,22.6,66.915,81.0,57.0,541.794,1,2,0
2022,25,458,513,3,60,72.19,0.0,0.0,0.0,0.0,35.985,28.985,22.18,16.053,11.102,28.048,29.3,24.59,64.371,73.0,56.0,476.654,1,2,0
2022,26,458,513,3,60,72.19,0.0,0.0,0.0,0.0,35.532,28.532,21.553,14.985,9.275,26.801,28.26,23.55,71.504,78.0,60.0,596.7,1,2,0
2022,27,458,513,3,60,72.19,0.0,0.0,0.0,0.0,36.989,30.076,23.264,16.581,10.539,27.523,28.6,22.87,68.896,79.0,56.0,689.816,1,2,0
2022,28,458,513,3,60,72.19,0.0,0.0,0.0,0.0,37.99,30.99,24.012,17.162,10.78,27.599,28.63,23.35,66.669,75.0,0.0,634.338,1,2,0
2022,29,458,513,3,60,72.19,0.0,0.0,0.0,0.0,36.277,29.277,22.407,15.787,10.197,27.191,28.18,22.68,68.897,78.0,59.0,598.108,1,2,0
2022,30,458,513,3,60,72.19,0.0,0.0,0.0,0.0,36.443,29.443,22.443,15.747,10.218,27.523,29.07,26.16,70.292,80.0,56.0,522.327,1,2,0
2022,31,458,513,3,60,72.19,0.0,0.0,0.0,0.0,37.985,30.985,23.985,16.985,10.7,28.164,29.24,27.03,67.368,72.0,59.0,628.747,1,2,0
2022,31,470,1279,4,114,87.9,0.0,0.0,0.0,0.0,17.839,12.66,8.218,4.914,2.28,26.039,27.33,24.39,63.424,70.0,58.0,162.115,1,2,0
2022,32,470,1279,4,114,87.9,0.0,0.0,0.0,0.0,20.106,14.108,8.962,5.255,2.603,26.596,27.81,24.54,59.77,64.0,53.0,201.769,1,2,0
2022,33,470,1279,4,114,87.9,0.0,0.0,0.0,0.0,20.121,14.267,9.447,5.694,3.159,26.818,28.05,25.75,60.898,65.0,57.0,189.304,1,2,0
2022,34,470,1279,4,114,87.9,0.0,0.0,0.0,0.0,18.77,13.292,8.584,5.346,2.743,27.144,28.93,25.81,57.1,66.0,52.0,179.682,1,2,0
2022,35,470,1279,4,114,87.9,0.0,0.0,0.0,0.0,21.15,14.736,9.08,5.39,2.838,27.418,28.88,25.54,57.195,63.0,52.0,187.508,1,2,0
2022,36,470,1279,4,114,87.9,0.0,0.0,0.0,0.0,18.243,12.582,7.947,4.592,2.182,26.621,28.78,25.06,59.834,67.0,53.0,176.615,1,2,0
2022,37,470,1279,4,114,87.9,0.0,0.0,0.0,0.0,18.935,13.038,8.633,5.514,2.887,27.832,29.88,25.79,58.597,67.0,53.0,187.646,1,2,0
2022,38,470,1279,4,114,87.9,0.0,0.0,0.0,0.0,21.18,14.886,9.65,6.002,3.335,27.98,29.84,25.94,57.046,62.0,52.0,199.669,1,2,0
2022,39,470,1279,4,114,87.9,0.0,0.0,0.0,0.0,22.883,16.826,11.889,8.133,5.013,28.216,29.73,26.5,55.401,63.0,0.0,191.743,1,2,0
2022,31,470,1280,4,115,88.99,0.0,0.0,0.0,0.0,15.246,10.373,6.544,3.546,1.341,25.022,26.47,23.39,69.766,78.0,59.0,85.317,1,2,0
2022,32,470,1280,4,115,88.99,0.0,0.0,0.0,0.0,17.105,11.454,7.042,3.907,1.52,25.023,26.13,22.09,67.1,74.0,0.0,95.872,1,2,0
2022,33,470,1280,4,115,88.99,0.0,0.0,0.0,0.0,17.16,11.817,7.487,4.408,2.118,24.35,25.75,21.48,72.005,76.0,63.0,93.58,1,2,0
2022,34,470,1280,4,115,88.99,0.0,0.0,0.0,0.0,16.032,10.84,6.933,4.019,1.701,24.335,26.09,20.51,66.796,76.0,0.0,82.314,1,2,0
2022,35,470,1280,4,115,88.99,0.0,0.0,0.0,0.0,17.967,11.777,7.162,4.085,1.838,25.036,26.59,22.4,65.598,72.0,54.0,95.479,1,2,0
2022,36,470,1280,4,115,88.99,0.0,0.0,0.0,0.0,15.385,10.193,6.211,3.367,1.202,24.436,26.63,21.96,68.355,77.0,0.0,89.747,1,2,0
2022,37,470,1280,4,115,88.99,0.0,0.0,0.0,0.0,15.874,10.712,7.02,4.173,1.784,24.425,26.1,19.54,69.023,75.0,52.0,85.389,1,2,0
2022,38,470,1280,4,115,88.99,0.0,0.0,0.0,0.0,18.015,12.169,7.77,4.633,2.314,25.176,26.71,20.29,69.029,75.0,50.0,70.672,1,2,0
2022,39,470,1280,4,115,88.99,0.0,0.0,0.0,0.0,19.819,14.293,9.99,6.56,3.686,24.801,26.76,22.32,67.405,73.0,56.0,81.247,1,2,0
2022,40,470,1280,4,115,88.99,0.0,0.0,0.0,0.0,21.642,16.075,11.521,7.896,4.868,25.227,27.03,22.84,67.111,76.0,0.0,90.481,1,2,0
2022,41,470,1280,4,115,88.99,0.0,0.0,0.0,0.0,18.968,13.234,8.737,5.285,2.828,23.744,25.6,20.67,72.584,80.0,59.0,85.284,1,2,0
2022,42,470,1280,4,115,88.99,0.0,0.0,0.0,0.0,24.822,18.491,13.118,8.98,5.744,23.501,25.24,20.64,77.906,83.0,61.0,71.726,1,2,0
2022,43,470,1280,4,115,88.99,0.0,0.0,0.0,0.0,30.943,23.999,17.167,11.156,6.98,25.742,27.94,22.15,72.119,81.0,56.0,85.31,1,2,0
2022,44,470,1280,4,115,88.99,0.0,0.0,0.0,0.0,28.686,21.895,15.409,9.728,5.954,25.522,29.27,23.0,69.896,77.0,59.0,76.117,1,2,0
2022,45,470,1280,4,115,88.99,0.0,0.0,0.0,0.0,33.869,26.869,20.036,13.619,8.764,25.992,28.52,20.45,67.273,76.0,46.0,71.546,1,2,0
2022,46,470,1280,4,115,88.99,0.0,0.0,0.0,0.0,30.28,23.599,17.266,11.281,6.884,24.792,27.51,19.76,71.421,81.0,50.0,67.168,1,2,0
2022,47,470,1280,4,115,88.99,0.0,0.0,0.0,0.0,35.68,28.68,21.791,15.238,10.022,25.676,28.33,20.41,66.283,74.0,49.0,74.287,1,2,0
2022,48,470,1280,4,115,88.99,0.0,0.0,0.0,0.0,37.15,30.15,23.234,16.636,11.014,25.458,27.73,18.86,65.734,76.0,44.0,60.838,1,2,0
2022,49,470,1280,4,115,88.99,0.0,0.0,0.0,0.0,37.999,30.999,24.111,17.445,11.572,26.308,29.08,23.64,70.069,78.0,50.0,60.365,1,2,0
2022,50,470,1280,4,115,88.99,0.0,0.0,0.0,0.0,39.928,32.928,25.928,18.956,12.388,26.538,28.2,19.81,64.398,70.0,48.0,68.546,1,2,0
2022,51,470,1280,4,115,88.99,0.0,0.0,0.0,0.0,42.847,35.847,28.847,21.847,15.042,26.477,29.46,20.62,58.516,68.0,44.0,95.465,1,2,0
2022,52,470,1280,4,115,88.99,0.0,0.0,0.0,0.0,35.166,28.166,21.194,14.571,9.245,25.965,28.82,21.82,66.558,75.0,47.0,78.375,1,2,0
2023,1,470,1280,4,115,88.99,0.0,0.0,0.0,0.0,43.224,36.224,29.224,22.28,15.475,27.418,29.81,20.73,61.496,72.0,45.0,96.934,1,2,0
2023,2,470,1280,4,115,88.99,0.0,0.0,0.0,0.0,34.022,27.022,20.022,13.887,9.127,25.814,27.82,22.12,66.186,77.0,42.0,91.653,1,2,0
2023,3,470,1280,4,115,88.99,0.0,0.0,0.0,0.0,39.731,32.731,25.815,19.08,12.832,25.172,27.56,18.01,69.905,81.0,48.0,104.986,1,2,0
2023,4,470,1280,4,115,88.99,0.0,0.0,0.0,0.0,39.621,32.621,25.648,18.885,12.359,25.104,28.6,21.42,71.16,83.0,48.0,180.837,1,2,0
2023,5,470,1280,4,115,88.99,0.0,0.0,0.0,0.0,41.184,34.184,27.184,20.324,13.979,25.838,29.35,20.24,61.101,72.0,45.0,228.708,1,2,0
2023,6,470,1280,4,115,88.99,0.0,0.0,0.0,0.0,35.21,28.21,21.499,15.27,9.821,25.231,27.47,17.74,67.078,82.0,49.0,170.482,1,2,0
2023,7,470,1280,4,115,88.99,0.0,0.0,0.0,0.0,40.687,33.687,26.687,19.799,13.496,25.74,28.13,20.02,68.253,77.0,51.0,165.909,1,2,0
2023,8,470,1280,4,115,88.99,0.0,0.0,0.0,0.0,39.805,32.805,25.917,19.308,13.479,25.489,28.35,19.37,65.408,79.0,46.0,183.624,1,2,0
2023,9,470,1280,4,115,88.99,0.0,0.0,0.0,0.0,44.894,37.894,30.894,23.894,16.95,24.988,28.46,20.49,64.97,78.0,49.0,146.49,1,2,0
2023,10,470,1280,4,115,88.99,0.0,0.0,0.0,0.0,46.436,39.436,32.436,25.436,18.688,25.764,29.2,19.37,57.279,69.0,42.0,249.545,1,2,0
2023,11,470,1280,4,115,88.99,0.0,0.0,0.0,0.0,41.477,34.477,27.477,20.477,13.979,26.055,28.54,21.58,63.97,73.0,48.0,195.59,1,2,0
2023,12,470,1280,4,115,88.99,0.0,0.0,0.0,0.0,40.228,33.228,26.228,19.283,13.064,25.784,28.32,21.67,64.541,78.0,49.0,264.2,1,2,0
2023,13,470,1280,4,115,88.99,0.0,0.0,0.0,0.0,39.897,32.897,25.953,19.12,13.137,25.407,27.62,20.33,68.499,81.0,50.0,134.964,1,2,0
2023,14,470,1280,4,115,88.99,0.0,0.0,0.0,0.0,37.932,30.932,23.959,17.448,11.853,25.412,28.57,21.07,69.082,82.0,51.0,164.407,1,2,0
2023,16,470,1280,4,115,88.99,0.0,0.0,0.0,0.0,42.937,35.937,28.937,22.049,15.634,26.87,29.1,23.04,63.843,77.0,49.0,168.877,1,2,0
2023,17,470,1280,4,115,88.99,0.0,0.0,0.0,0.0,38.724,32.724,26.724,20.752,15.066,25.89,28.32,22.57,69.782,77.0,53.0,171.696,1,2,0
2021,19,482,514,3,60,70.21,0.0,0.0,0.0,0.0,30.685,23.689,16.785,10.421,6.072,26.031,30.52,22.65,62.565,71.0,52.0,127.748,1,2,0
2021,20,482,514,3,60,70.21,0.0,0.0,0.0,0.0,35.925,28.925,21.925,15.044,9.177,25.754,30.1,22.64,62.753,69.0,54.0,154.707,1,2,0
2021,21,482,514,3,60,70.21,0.0,0.0,0.0,0.0,33.608,26.612,19.763,13.326,8.342,26.33,30.06,22.78,60.208,71.0,52.0,107.584,1,2,0
2021,22,482,514,3,60,70.21,0.0,0.0,0.0,0.0,31.657,24.657,17.743,11.195,6.217,25.422,28.87,22.47,63.364,74.0,0.0,133.002,1,2,0
2021,23,482,514,3,60,70.21,0.0,0.0,0.0,0.0,33.846,26.846,19.848,13.074,7.436,25.53,30.75,22.62,66.0,77.0,54.0,130.626,1,2,0
2021,24,482,514,3,60,70.21,0.0,0.0,0.0,0.0,34.578,27.578,20.578,13.625,7.097,25.628,28.87,22.72,68.737,77.0,57.0,135.245,1,2,0
2021,25,482,514,3,60,70.21,0.0,0.0,0.0,0.0,32.47,25.47,18.47,11.793,6.775,25.579,29.57,22.65,64.999,74.0,55.0,129.677,1,2,0
2021,26,482,514,3,60,70.21,0.0,0.0,0.0,0.0,31.542,25.542,19.542,13.542,8.21,25.609,29.93,22.36,68.674,79.0,55.0,127.72,1,2,0
2021,27,482,514,3,60,70.21,0.0,0.0,0.0,0.0,34.515,27.515,20.515,13.734,7.568,25.645,28.7,22.8,68.256,76.0,0.0,120.636,1,2,0
2021,28,482,514,3,60,70.21,0.0,0.0,0.0,0.0,36.23,29.23,22.23,15.258,9.085,26.088,29.52,22.84,66.836,74.0,58.0,101.794,1,2,0
2021,29,482,514,3,60,70.21,0.0,0.0,0.0,0.0,39.037,32.037,25.037,18.145,11.776,26.399,30.05,23.53,66.661,75.0,0.0,134.565,1,2,0
2021,30,482,514,3,60,70.21,0.0,0.0,0.0,0.0,38.247,31.247,24.265,17.504,11.541,26.672,31.19,24.23,61.959,75.0,50.0,153.349,1,2,0
2021,31,482,514,3,60,70.21,0.0,0.0,0.0,0.0,35.694,28.783,22.171,16.136,11.037,26.775,29.97,24.76,54.847,70.0,43.0,162.254,1,2,0
2021,32,482,514,3,60,70.21,0.0,0.0,0.0,0.0,29.029,24.029,19.029,14.226,9.88,28.023,30.68,24.73,60.903,69.0,44.0,131.32,1,2,0
2021,33,482,514,3,60,70.21,0.0,0.0,0.0,0.0,40.222,33.222,26.258,19.449,12.951,28.118,30.36,25.04,63.642,74.0,48.0,163.671,1,2,0
2021,34,482,514,3,60,70.21,0.0,0.0,0.0,0.0,42.942,35.942,28.942,21.978,15.222,28.155,31.48,24.37,61.551,72.0,45.0,136.781,1,2,0
2021,35,482,514,3,60,70.21,0.0,0.0,0.0,0.0,36.929,30.15,23.728,17.955,12.7,27.908,32.57,24.62,55.186,69.0,40.0,149.352,1,2,0
2021,36,482,514,3,60,70.21,0.0,0.0,0.0,0.0,37.8,30.818,24.165,18.291,13.358,28.382,30.96,25.18,53.735,66.0,35.0,170.391,1,2,0
2021,37,482,514,3,60,70.21,0.0,0.0,0.0,0.0,40.227,33.382,26.847,20.865,15.509,28.127,32.72,22.54,56.895,71.0,40.0,165.681,1,2,0
2021,38,482,514,3,60,70.21,0.0,0.0,0.0,0.0,36.139,29.508,23.378,18.202,14.036,26.883,31.31,22.8,54.171,67.0,38.0,171.942,1,2,0
2021,39,482,514,3,60,70.21,0.0,0.0,0.0,0.0,36.515,29.605,23.135,17.542,12.775,26.034,29.23,23.46,57.066,69.0,45.0,164.046,1,2,0
2021,40,482,514,3,60,70.21,0.0,0.0,0.0,0.0,38.87,31.87,24.87,18.013,11.838,25.78,29.24,23.45,64.669,74.0,53.0,140.59,1,2,0
2021,41,482,514,3,60,70.21,0.0,0.0,0.0,0.0,39.233,32.251,25.383,18.973,13.531,26.664,32.97,22.48,63.566,74.0,52.0,142.403,1,2,0
2021,42,482,514,3,60,70.21,0.0,0.0,0.0,0.0,38.562,31.562,24.83,18.653,12.963,26.286,30.87,22.1,59.232,68.0,0.0,165.893,1,2,0
2021,43,482,514,3,60,70.21,0.0,0.0,0.0,0.0,33.072,26.567,20.621,15.11,10.402,25.655,30.52,21.48,56.747,65.0,46.0,149.593,1,2,0
2021,44,482,514,3,60,70.21,0.0,0.0,0.0,0.0,33.138,26.502,20.36,14.706,9.94,27.144,31.1,21.07,58.492,66.0,44.0,116.862,1,2,0
2021,45,482,514,3,60,70.21,0.0,0.0,0.0,0.0,30.782,23.907,17.503,11.915,7.62,26.603,29.99,22.71,59.6,66.0,48.0,118.693,1,2,0
2021,46,482,514,3,60,70.21,0.0,0.0,0.0,0.0,30.182,23.272,16.678,10.621,5.994,25.907,30.08,24.1,60.034,69.0,49.0,133.599,1,2,0
2024,5,485,3602,3,58,68.2,0.0,0.0,0.0,0.0,27.543,21.496,16.133,11.832,8.637,25.626,28.51,23.28,62.387,68.0,53.0,197.713,1,1,0
2024,6,485,3602,3,58,68.2,0.0,0.0,0.0,0.0,33.559,26.737,20.144,14.108,9.182,26.472,29.02,23.92,60.068,65.0,54.0,230.812,1,1,0
2024,7,485,3602,3,58,68.2,0.0,0.0,0.0,0.0,31.962,25.118,18.678,12.898,8.463,26.507,28.57,25.12,57.92,64.0,49.0,233.05,1,1,0
2024,8,485,3602,3,58,68.2,0.0,0.0,0.0,0.0,27.593,21.96,16.997,12.564,8.836,26.107,28.5,23.46,57.66,64.0,49.0,233.788,1,1,0
2024,9,485,3602,3,58,68.2,0.0,0.0,0.0,0.0,26.191,19.911,14.553,10.432,7.302,26.049,28.36,23.65,56.259,63.0,48.0,226.411,1,1,0
2024,10,485,3602,3,58,68.2,0.0,0.0,0.0,0.0,29.443,22.875,16.972,11.949,8.027,26.291,28.86,23.99,58.805,66.0,50.0,238.445,1,1,0
2024,11,485,3602,3,58,68.2,0.0,0.0,0.0,0.0,35.199,28.199,21.295,15.173,10.414,26.861,28.86,25.09,57.499,65.0,50.0,226.463,1,1,0
2024,12,485,3602,3,58,68.2,0.0,0.0,0.0,0.0,37.362,30.618,24.133,17.927,12.697,27.241,29.48,25.2,55.104,62.0,0.0,263.496,1,1,0
2024,13,485,3602,3,58,68.2,0.0,0.0,0.0,0.0,29.202,23.381,18.233,13.801,10.207,26.63,29.33,23.4,56.406,64.0,47.0,239.178,1,1,0
2024,14,485,3602,3,58,68.2,0.0,0.0,0.0,0.0,39.905,32.924,26.004,19.321,13.456,27.584,29.42,25.95,56.846,64.0,49.0,257.93,1,1,0
2024,15,485,3602,3,58,68.2,0.0,0.0,0.0,0.0,37.989,31.225,24.757,18.634,13.178,27.49,29.54,25.04,55.595,64.0,46.0,229.008,1,1,0
2024,16,485,3602,3,58,68.2,0.0,0.0,0.0,0.0,39.155,32.155,25.308,19.044,13.808,27.783,29.83,25.89,58.405,66.0,49.0,264.92,1,1,0
2021,22,494,528,3,64,96.02,0.0,0.0,0.0,0.0,31.891,24.891,17.97,11.4,6.364,28.244,30.49,26.78,61.009,69.0,53.0,46.232,1,2,0
2021,23,494,528,3,64,96.02,0.0,0.0,0.0,0.0,34.062,27.062,20.065,13.285,7.608,28.597,33.07,26.72,64.324,69.0,52.0,45.796,1,2,0
2021,24,494,528,3,64,96.02,0.0,0.0,0.0,0.0,34.767,27.767,20.767,13.817,7.278,28.462,31.97,26.94,65.978,72.0,59.0,45.1,1,2,0
2021,25,494,528,3,64,96.02,0.0,0.0,0.0,0.0,32.642,25.642,18.642,11.965,6.905,28.658,31.3,27.21,62.378,68.0,0.0,38.373,1,2,0
2021,26,494,528,3,64,96.02,0.0,0.0,0.0,0.0,31.64,25.64,19.64,13.642,8.306,28.319,31.28,26.77,66.147,72.0,58.0,46.08,1,2,0
2021,27,494,528,3,64,96.02,0.0,0.0,0.0,0.0,34.717,27.717,20.717,13.94,7.758,28.465,30.58,26.84,65.582,71.0,60.0,53.492,1,2,0
2021,28,494,528,3,64,96.02,0.0,0.0,0.0,0.0,36.631,29.631,22.631,15.641,9.428,28.866,32.09,27.22,64.409,70.0,56.0,39.025,1,2,0
